80.8842 150.9747 165.8529 142.0297 261.8921 104.4742 248.3960 284.3821 97.9681 247.5294 0.0000 254.3336 104.3591 214.6500 90.5056 180.7163 203.6099 90.1466 45.5042 227.5826 85.6531 138.6655 134.8944 90.9383 147.3249 192.9867 185.8108 349.6990 406.1970 99.0894 83.5302 192.7910 246.2988 135.5250 181.7897 119.6849 168.1803 43.4673 304.7428 105.4667 237.2799 382.8665 178.9496 133.6243 231.6798 554.2386 148.4923 124.1477 77.9790 168.8505 155.7052 147.4044 283.7207 107.7786 129.2019 222.0841 124.3954 101.4577 128.7044 115.7581 342.3654 356.4761 79.9845 130.0385 271.1531 277.5780 110.2572 262.1337 338.6935 161.7741 151.3165 44.1415 379.4025 325.6229 129.2545 363.2616 197.9411 399.9729 204.7687 396.0937 183.5561 83.1160 227.8896 103.0077 87.4789 130.7339 434.8256 220.5947 163.6786 137.8022 284.3230 85.6064 186.5369 318.4135 218.4945 170.6836 142.3369 253.3920 145.1840 177.6805 118.0446 205.3623 196.2579 411.1273 87.6732 68.3037 424.8474 243.2940 409.3444 208.3785 101.7071 219.1036 103.8245 132.4966 53.1683 201.3096 141.0515 80.2529 153.9786 436.5945 120.5897 239.4426 146.3850 99.6480 239.3746 126.8830 189.7498 91.4085 106.3832 202.1365 232.3198 152.9678 202.8304 203.1175 313.3802 213.6410 163.4987
230.1820 244.6341 245.4971 246.0726 300.9496 232.8813 291.6680 312.1336 225.3106 612.1270 254.3336 0.0000 160.8932 271.9122 263.1010 429.0536 255.7119 226.8268 233.7791 272.1674 223.5602 369.3273 231.5881 244.9178 125.2076 277.3430 292.5317 386.0891 435.4543 230.1390 230.5969 250.4071 290.7667 331.3684 247.7990 234.8246 250.8676 220.5622 341.9079 224.1203 273.6783 385.2427 161.7798 237.4776 278.1094 460.6010 398.1340 219.2897 223.3887 248.1357 237.8106 104.6683 352.9838 277.1490 260.1329 278.3033 234.9588 331.1463 237.6383 220.4543 355.4153 375.0165 282.0219 237.7249 312.0084 295.3188 223.1199 304.4978 371.0888 242.9058 239.7324 237.9731 361.4610 362.4867 236.6012 358.1889 250.8260 424.6128 260.6378 419.9178 461.3663 250.1847 271.0289 222.8117 293.0360 251.7577 209.7465 275.4275 245.1295 236.2960 328.0685 242.6899 249.6272 149.6042 269.8805 253.0596 143.8905 302.3403 237.5767 247.1694 247.9794 263.2369 261.3253 439.1638 247.3022 223.8393 441.8963 290.6063 434.5064 262.2516 259.8102 269.4775 243.0057 232.1973 238.8970 337.6529 78.6211 230.4237 98.6397 459.0419 90.7090 291.9576 91.7842 227.7650 291.1074 235.9531 248.2243 229.8216 235.0453 234.1558 281.2651 82.9656 265.5308 267.4754 344.1243 270.8983 95.8984
108.1990 153.5859 164.6949 172.9672 240.4348 123.1750 229.1756 260.5324 115.6358 535.1909 104.3591 160.8932 0.0000 204.5805 155.4255 350.3370 194.2994 113.2836 93.0833 212.0780 111.9407 298.1857 140.9137 119.1359 160.3129 176.0813 198.7006 315.2492 359.5979 119.3911 112.0907 179.4144 227.5912 267.9561 174.7543 134.2573 167.8124 85.1151 277.2510 116.1199 211.3036 344.9815 132.2916 143.6603 214.8716 482.9624 316.4595 126.5041 99.9737 169.7261 158.7215 128.9263 279.1377 170.2749 149.6050 209.2841 139.2707 246.0870 139.1158 135.7545 309.3239 322.2611 204.2756 140.3290 227.8461 258.1207 129.1175 243.6188 305.4812 160.7997 146.4327 90.4563 334.9778 294.7496 139.7962 332.0759 196.5035 359.7434 194.2641 346.4914 385.1615 116.3309 221.3964 110.1990 199.9650 137.6054 225.2057 208.9795 163.8502 144.7934 257.9004 109.1383 180.5183 140.0018 205.3702 172.2307 114.3244 232.9965 154.4226 180.4926 136.9336 200.2741 187.4187 363.9697 119.4553 112.1440 376.3247 224.9664 362.3599 193.1584 142.7800 205.5179 124.1649 143.6034 93.6458 217.5680 93.6841 110.1594 77.8433 384.4421 78.9947 225.2110 87.6024 117.0772 221.2847 138.3868 176.3340 110.6730 90.5589 150.8085 213.6990 85.8347 197.0697 195.4130 287.9936 199.7155 89.1433
118.7217 72.6337 164.5923 175.0729 93.6594 78.0529 97.3529 111.2222 82.6002 562.1723 214.6500 271.9122 204.5805 0.0000 231.6228 396.0490 101.0466 79.8160 186.9634 98.4951 107.2462 335.9223 93.4314 184.5658 246.6768 267.9921 263.6534 97.0726 114.9721 60.6538 115.8544 115.9905 89.1611 318.9327 94.1991 83.4307 64.5317 188.6676 99.8071 217.6473 112.5419 176.2704 246.2973 54.8042 82.1965 232.6764 360.6770 128.5954 178.0842 69.3937 75.9451 231.9355 314.0658 253.2079 210.4921 99.1857 70.8034 305.8030 68.0818 232.6259 118.1594 119.8763 268.5793 134.1824 329.9926 84.4082 224.4351 79.5026 91.5054 72.8578 152.2735 190.5447 148.9280 126.2332 53.1570 181.4864 92.6462 92.3288 79.1358 181.6896 415.5242 194.9041 144.1554 74.9387 267.7868 229.6416 460.0610 69.2074 71.3860 149.2255 111.3822 208.1259 75.8789 344.6118 71.0215 89.9553 220.9896 77.8242 113.3789 68.8742 197.3236 65.9421 72.5170 128.8261 191.3352 205.4171 156.3400 118.9298 138.9493 98.3899 241.8211 79.9302 186.9100 73.1409 196.6835 337.0635 208.8045 128.2312 222.0417 149.5389 201.7822 82.0595 213.7029 140.3361 95.0425 69.0385 150.0047 139.5146 201.8583 267.8701 83.7559 216.5186 63.5301 60.9218 77.8636 105.5104 230.4187
153.2941 187.4838 168.0094 175.6282 260.6213 154.5283 248.0832 267.2044 159.1286 159.1691 90.5056 263.1010 155.4255 231.6228 0.0000 111.3149 208.8901 151.7264 132.0653 230.6218 151.8557 109.1835 173.8492 159.6460 193.2701 216.7613 210.8652 334.9323 377.9433 159.2774 153.4255 199.0103 250.7077 130.2841 195.6342 169.9223 200.1661 125.5140 297.6422 147.4484 224.1046 334.1141 202.2884 177.7710 237.2533 428.2458 101.2983 171.8782 148.5624 189.7301 180.4841 191.5181 299.7542 89.6520 160.1901 234.6807 162.6349 88.6719 175.2093 182.4481 304.1694 329.4696 95.7135 160.5944 262.2379 247.5804 165.0819 266.9221 325.3926 188.6967 171.1092 133.0304 322.2262 312.9783 174.3535 316.7763 180.3796 376.8565 213.2884 367.5371 132.2966 161.3899 183.9921 154.7926 88.2552 100.0145 366.8216 234.9504 189.4972 159.0185 280.6013 81.1138 198.1791 275.9470 230.4093 180.6553 176.9485 255.2176 163.0563 180.0442 113.9345 209.6438 213.8425 380.9529 163.9738 117.6959 392.1799 244.0667 380.9584 211.2312 121.9614 227.2424 158.1088 169.0091 127.4592 241.1019 181.0921 148.5831 182.7278 403.6354 173.8480 250.9121 184.4917 153.3545 244.1881 167.2044 191.7232 151.7929 141.7282 199.8957 238.5975 184.2407 220.3840 225.2488 304.8631 227.4048 193.1976
367.9344 381.7793 372.9665 369.7071 411.7117 358.1220 406.8001 424.2872 356.7642 146.4948 180.7163 429.0536 350.3370 396.0490 111.3149 0.0000 388.5773 359.3656 315.2256 397.3847 358.2732 128.6062 366.6114 358.6038 365.7328 384.9688 353.4230 460.7912 492.8402 361.4661 361.4220 384.7002 407.6732 152.2686 380.5517 369.0918 388.8989 306.6029 436.1076 338.1212 394.2152 470.9202 374.6343 371.6151 403.5126 551.8055 108.2787 362.9430 352.2674 377.0791 373.7517 372.3755 436.0682 114.2874 310.6705 400.9146 367.2753 116.3223 374.4093 362.1852 445.0987 463.2824 154.4769 372.0212 413.1874 418.8903 349.3725 422.0556 454.7885 379.5617 367.4626 300.1996 463.3117 444.8477 367.0157 457.7703 384.3455 492.6113 387.6606 484.1110 134.1611 347.8832 401.9085 361.4440 111.7635 131.6801 445.3537 399.2111 369.2646 364.6607 427.9982 141.9727 391.1930 385.4439 395.4404 379.2969 358.4912 409.7465 367.9220 387.6892 178.4650 392.3807 385.7660 495.9481 356.5065 227.7289 504.8850 379.3886 496.7888 373.9088 203.7457 396.2743 331.3299 381.0924 293.1120 354.1156 367.6120 357.7450 356.5795 511.9481 362.0219 407.1595 364.2553 351.3866 406.9307 366.2366 378.4166 357.9066 339.7297 292.0906 404.5778 364.5814 401.3894 404.5064 443.4509 395.6670 367.7263
134.3390 102.0342 152.3088 175.7227 112.6507 114.4406 107.9545 113.6656 109.0928 560.8840 203.6099 255.7119 194.2994 101.0466 208.8901 388.5773 0.0000 117.4667 179.5734 103.9962 107.1913 330.7992 108.2682 182.2363 255.1274 262.9510 260.3176 118.8592 121.4740 100.3439 122.7235 114.7072 104.8248 323.5623 102.1914 110.2129 97.5228 168.8203 116.4934 199.2860 115.7739 130.1989 237.8295 95.6952 96.6039 183.1066 357.2416 155.1783 156.5525 100.2253 94.6821 227.4093 319.5614 248.6576 201.5042 106.2531 116.2440 292.2361 92.8148 224.3824 126.3356 107.8323 264.3803 133.2039 327.0848 104.9599 226.7356 104.7328 112.9507 90.7147 161.7006 186.4925 133.2640 145.0582 97.1642 175.6609 119.6192 120.5827 98.4308 155.4685 414.7183 197.8219 142.8870 102.3735 260.8463 219.3036 403.3443 102.8330 102.7873 147.6351 115.2743 197.8245 101.2274 319.0201 97.2273 123.8605 202.7627 104.9590 133.0036 101.4872 194.1841 103.3651 91.3487 135.2718 193.5984 204.7503 146.9343 126.0074 138.6679 122.5683 232.4667 103.7498 191.9990 91.3423 186.3246 337.5530 179.9671 134.1214 204.8509 152.8607 193.3235 118.9272 197.4209 146.0749 102.1255 100.7415 123.0812 143.6105 194.0595 265.0001 102.4732 193.3739 98.2932 107.6214 108.9086 100.8342 213.2435
69.3673 77.9783 99.8766 64.9819 117.2350 68.4817 145.7112 128.0676 73.6339 533.6610 90.1466 226.8268 113.2836 79.8160 151.7264 359.3656 117.4667 0.0000 77.0736 116.1495 58.1889 290.8549 89.7138 102.4545 96.0431 202.5891 209.8191 110.2107 132.3070 55.3486 59.6912 117.2157 109.8251 240.5475 98.0355 84.5462 78.4151 78.5367 137.8854 112.7840 126.0299 199.6321 166.8914 70.3289 99.1011 279.6695 320.7060 70.7246 66.8808 89.3456 88.0107 121.9369 280.0108 167.2782 125.9654 154.6497 62.3303 255.6184 73.5437 143.8096 134.0365 146.4322 203.4438 68.2855 267.7107 91.8462 83.7276 82.0758 109.6695 69.6756 102.1434 99.1786 178.3298 132.4954 58.4997 163.2412 82.5257 105.8938 79.4920 211.6110 385.1659 106.3742 88.4061 67.4552 209.2513 147.4824 375.4944 80.4687 75.2874 69.9521 147.5420 115.7227 97.0111 299.0053 87.2521 77.5391 138.8102 89.0871 65.1756 73.4408 120.0393 76.8229 74.4789 148.8691 114.9526 121.3741 186.4318 169.5169 158.2266 107.1998 123.5708 85.0783 117.5901 69.3305 97.6421 275.8374 125.9697 56.5155 149.9472 196.1196 112.3010 111.1040 134.8172 65.4655 139.6103 59.9320 107.3350 69.4322 112.8119 216.9742 100.1707 138.9483 67.0835 81.1806 93.4432 136.2305 156.2463
54.5491 129.9660 165.9741 156.3965 229.4213 89.9880 218.0714 259.0398 76.7017 463.1607 45.5042 233.7791 93.0833 186.9634 132.0653 315.2256 179.5734 77.0736 0.0000 199.5124 64.7322 251.3485 109.5360 65.6208 187.2091 181.5242 173.4305 307.6657 355.5911 79.4882 59.2141 174.0951 216.9524 241.0840 164.8709 97.6495 142.4008 40.2413 267.9811 124.3949 203.1481 342.1182 166.2202 111.8633 202.2741 490.7911 274.5945 133.1172 58.3194 150.4068 139.5051 156.8235 262.3531 160.9530 114.5493 192.2994 113.7371 209.2004 105.4336 142.3435 313.5016 320.9509 165.1521 122.1840 247.2024 261.6912 140.9306 231.2598 298.4908 138.0976 143.2096 38.3644 336.6361 286.8700 106.6393 340.7987 201.5408 354.9260 183.0301 344.1784 329.2503 56.9793 239.1922 82.3500 163.3272 151.2970 413.5975 191.3765 142.5404 138.2043 245.9434 95.6231 168.4154 310.2019 191.0507 170.6583 127.7974 219.8316 139.5028 176.3613 102.5949 191.3131 169.9542 361.5794 66.2543 64.8640 375.6650 214.0425 363.1625 180.2429 124.7103 191.0841 79.1550 121.8473 48.4385 199.9455 122.3029 58.8373 138.7323 383.7256 102.9510 208.8502 128.9656 84.6873 208.6461 113.7278 168.2350 76.9489 111.9528 198.5185 203.5644 139.0025 178.6463 176.5604 279.7064 180.7563 153.8738
135.2001 89.8609 165.1398 182.0573 95.6705 112.7498 107.9521 98.2460 113.2795 561.9440 227.5826 272.1674 212.0780 98.4951 230.6218 397.3847 103.9962 116.1495 199.5124 0.0000 104.1062 340.5236 109.9577 198.4432 265.6509 290.4662 273.7837 107.2279 113.8062 100.3099 121.7407 110.1501 103.1763 335.3808 97.1792 108.3277 88.8640 190.4898 109.4735 218.2486 119.7365 142.6365 255.0216 87.9254 83.1907 190.3520 364.1003 157.8902 175.7586 92.8226 83.4181 242.6634 329.0281 263.8402 218.6224 108.8294 113.6414 306.1432 94.2269 236.6359 118.6090 106.7581 278.2251 149.8189 344.3900 90.6961 240.2221 100.9021 100.2922 77.1207 157.9485 204.1754 135.2644 134.7837 91.9253 166.5000 116.4429 104.0284 85.9636 133.4798 419.4379 212.8548 154.7280 107.3343 273.9333 243.9966 458.2709 91.0867 89.6911 162.7093 101.6330 213.9289 93.8998 339.4156 92.4923 120.7290 221.3859 85.1847 130.1170 98.0798 203.4301 95.8737 83.4001 123.7401 207.5379 220.2629 136.3831 110.6640 124.5107 123.5395 255.5577 94.5123 202.5830 84.0207 205.3981 347.7774 207.9200 138.1108 227.8735 141.9456 206.4575 108.5769 213.6353 159.8009 92.6667 94.2579 137.0360 156.6085 216.2059 275.8053 97.4633 214.1687 94.4344 94.2384 97.6793 87.2804 232.7301
